Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000105855,ITGB8,Gene Expression,0.24875451611282473,0.0,0.0,1090,0.6196952977065449,441
ENSG00000177570,SAMD12,Gene Expression,0.24871398458258373,0.0,0.0,468,0.1864969850386943,272
ENSG00000166333,ILK,Gene Expression,0.24853040235592705,0.0,0.0,1366,1.3488346904258153,670
ENSG00000137936,BCAR3,Gene Expression,0.24847177823162217,0.0,0.0,893,0.3831324228295231,387
ENSG00000070019,GUCY2C,Gene Expression,0.24815290607576437,0.0,0.0,382,0.14605729912788107,229
ENSG00000174672,BRSK2,Gene Expression,0.24810012842030083,0.0,0.0,339,0.13280795966325584,227
ENSG00000132470,ITGB4,Gene Expression,0.24809784639729093,0.0,0.0,447,0.40859894755661275,253
ENSG00000198682,PAPSS2,Gene Expression,0.2480708548105229,0.0,0.0,774,0.33082764975121337,356
ENSG00000115718,PROC,Gene Expression,0.24774742543391057,0.0,0.0,159,0.059716389161733684,122
ENSG00000111424,VDR,Gene Expression,0.24751019687560893,0.0,0.0,224,0.08073121541210321,173
ENSG00000114993,RTKN,Gene Expression,0.2471420058381159,0.0,0.0,893,0.4088004955260363,401
ENSG00000184979,USP18,Gene Expression,0.246977969956685,0.0,0.0,304,0.11807433200428377,201
ENSG00000002586,CD99,Gene Expression,0.24660887267435583,0.0,0.0,3382,3.040092570081479,903
ENSG00000164402,SEPTIN8,Gene Expression,0.24645516288522604,0.0,0.0,1606,0.8391199940175693,553
ENSG00000132329,RAMP1,Gene Expression,0.24591897193980713,0.0,0.0,2382,1.8176857374877473,763
ENSG00000136717,BIN1,Gene Expression,0.24585338975417353,0.0,0.0,2392,1.2240180893136672,637
ENSG00000268089,GABRQ,Gene Expression,0.24570805900161882,0.0,0.0,328,0.11910793061805805,205
ENSG00000135541,AHI1,Gene Expression,0.2456049937583395,0.0,0.0,906,0.407863336222475,406
ENSG00000163462,TRIM46,Gene Expression,0.2456028057847377,0.0,0.0,386,0.14695943877774592,241
ENSG00000087245,MMP2,Gene Expression,0.24557158682568495,0.0,0.0,1001,0.9770108028541256,505
ENSG00000136842,TMOD1,Gene Expression,0.24544952598755476,0.0,0.0,924,1.0507896610643825,507
ENSG00000198171,DDRGK1,Gene Expression,0.24541445359283195,0.0,0.0,2766,1.3957706887255814,669
ENSG00000182326,C1S,Gene Expression,0.2453111063738246,0.0,0.0,1679,1.5758777544294402,709
ENSG00000159248,GJD2,Gene Expression,0.24515482415727632,0.0,0.0,367,0.14058576762610653,222
ENSG00000177697,CD151,Gene Expression,0.2448210265191421,0.0,0.0,1401,1.2762115881381682,685
ENSG00000176978,DPP7,Gene Expression,0.24481146864839384,0.0,0.0,3063,1.553323707846956,702
ENSG00000162076,FLYWCH2,Gene Expression,0.2445767212015305,0.0,0.0,740,0.3100235227769923,352
ENSG00000094631,HDAC6,Gene Expression,0.24450685756764207,0.0,0.0,1510,0.7591131604984082,534
ENSG00000156113,KCNMA1,Gene Expression,0.2443547752694469,0.0,0.0,2683,2.3450034854620943,843
ENSG00000135931,ARMC9,Gene Expression,0.2443153938855515,0.0,0.0,705,0.729760577091663,452
ENSG00000140280,LYSMD2,Gene Expression,0.24400540510907848,0.0,0.0,1253,0.5472873356468698,442
ENSG00000130520,LSM4,Gene Expression,0.24388010613692654,0.0,0.0,1605,0.7677358814870802,526
ENSG00000185567,AHNAK2,Gene Expression,0.24368296688190064,0.0,0.0,525,0.631588330477921,366
ENSG00000103723,AP3B2,Gene Expression,0.24337263682604535,0.0,0.0,294,0.11180743596908738,204
ENSG00000143384,MCL1,Gene Expression,0.24298175801579494,0.0,0.0,5349,3.94280768220302,886
ENSG00000183734,ASCL2,Gene Expression,0.24288802395033748,0.0,0.0,317,0.11846907662440662,208
ENSG00000176049,JAKMIP2,Gene Expression,0.24286767099257406,0.0,0.0,461,0.17403607966475212,269
ENSG00000110042,DTX4,Gene Expression,0.24242641089543937,0.0,0.0,566,0.2464260195293289,313
ENSG00000161395,PGAP3,Gene Expression,0.24220558581109494,0.0,0.0,831,0.3635395102629295,396
ENSG00000134884,ARGLU1,Gene Expression,0.24205143750569472,0.0,0.0,5578,3.14703806504078,867
ENSG00000167037,SGSM1,Gene Expression,0.24201682650127543,0.0,0.0,448,0.1723292323255025,250
ENSG00000157064,NMNAT2,Gene Expression,0.24166838221970494,0.0,0.0,694,0.3116206550753899,352
ENSG00000163513,TGFBR2,Gene Expression,0.24156933233359346,0.0,0.0,1333,1.3119609957305487,646
ENSG00000069764,PLA2G10,Gene Expression,0.2415042764559615,0.0,0.0,283,0.10440286184117546,196
ENSG00000136732,GYPC,Gene Expression,0.2414676386885074,0.0,0.0,820,0.8710345676680977,498
ENSG00000266964,FXYD1,Gene Expression,0.24118092086583365,0.0,0.0,953,0.8970689848961723,488
ENSG00000141338,ABCA8,Gene Expression,0.2410408622477468,0.0,0.0,887,0.7378750749464026,418
ENSG00000130830,MPP1,Gene Expression,0.24094350670719822,0.0,0.0,1296,0.6140883879009276,482
ENSG00000135245,HILPDA,Gene Expression,0.2400496162356491,0.0,0.0,717,0.33119506794473585,344
ENSG00000071127,WDR1,Gene Expression,0.23984179555892307,0.0,0.0,3147,2.681195427371638,891
ENSG00000162522,KIAA1522,Gene Expression,0.23975386120697034,0.0,0.0,1226,0.5719602287591752,460
ENSG00000178980,SELENOW,Gene Expression,0.2395674726102601,0.0,0.0,1850,1.7513704628701774,796
ENSG00000133958,UNC79,Gene Expression,0.23953468601274894,0.0,0.0,323,0.12240466165968925,218
ENSG00000155115,GTF3C6,Gene Expression,0.2395249286149071,0.0,0.0,2396,1.2323168361156662,645
ENSG00000145194,ECE2,Gene Expression,0.2392854783618179,0.0,0.0,440,0.16734966911778684,258
ENSG00000197892,KIF13B,Gene Expression,0.23926095954983073,0.0,0.0,825,0.370830251194878,393
ENSG00000181789,COPG1,Gene Expression,0.23919999589724952,0.0,0.0,2489,1.2525970386577594,640
ENSG00000182054,IDH2,Gene Expression,0.23913151931153637,0.0,0.0,655,0.7542541815727914,451
ENSG00000084070,SMAP2,Gene Expression,0.23903515396933275,0.0,0.0,1310,0.6207047884737648,480
ENSG00000160190,SLC37A1,Gene Expression,0.23883614449857407,0.0,0.0,576,0.2454016895469615,325
ENSG00000170476,MZB1,Gene Expression,0.2388007310525629,0.0,0.0,39,0.017254282420908873,32
ENSG00000136859,ANGPTL2,Gene Expression,0.23871925908229266,0.0,0.0,730,0.8380934429782636,436
ENSG00000109956,B3GAT1,Gene Expression,0.23870469178154097,0.0,0.0,348,0.1378382961798716,224
ENSG00000162734,PEA15,Gene Expression,0.23869476805586826,0.0,0.0,2288,1.9575100398701963,816
ENSG00000080298,RFX3,Gene Expression,0.23857478440535798,0.0,0.0,845,0.3738775576170837,382
ENSG00000104852,SNRNP70,Gene Expression,0.2385645460004098,0.0,0.0,9745,5.68619358072084,945
ENSG00000142227,EMP3,Gene Expression,0.238024931866461,0.0,0.0,757,0.8274154181226349,480
ENSG00000197261,C6orf141,Gene Expression,0.23774005249048882,0.0,0.0,239,0.09124412866094266,162
ENSG00000166432,ZMAT1,Gene Expression,0.23764196241523958,0.0,0.0,959,0.45679470848988063,415
ENSG00000102003,SYP,Gene Expression,0.23736196189476294,0.0,0.0,364,0.13535410473626444,228
ENSG00000130766,SESN2,Gene Expression,0.2372519134182769,0.0,0.0,659,0.29213999732373275,340
ENSG00000184939,ZFP90,Gene Expression,0.23697461232044248,0.0,0.0,932,0.4337141264208965,417
ENSG00000173175,ADCY5,Gene Expression,0.23692121378760478,0.0,0.0,547,0.6553656196087511,372
ENSG00000118640,VAMP8,Gene Expression,0.236876211201453,0.0,0.0,634,0.2759758845368942,333
ENSG00000143401,ANP32E,Gene Expression,0.2367801255995521,0.0,0.0,2945,1.5166342118516407,694
ENSG00000185361,TNFAIP8L1,Gene Expression,0.23669363005689775,0.0,0.0,493,0.5723639808561541,346
ENSG00000163116,STPG2,Gene Expression,0.23669297967994096,0.0,0.0,335,0.13489617668486215,215
ENSG00000175567,UCP2,Gene Expression,0.23668368051433547,0.0,0.0,1108,0.4929574300675051,435
ENSG00000150938,CRIM1,Gene Expression,0.23660260960436671,0.0,0.0,2880,2.2285133835370043,812
ENSG00000125868,DSTN,Gene Expression,0.23659933363261978,0.0,0.0,1842,1.6909012862107597,779
ENSG00000130544,ZNF557,Gene Expression,0.23654807627977972,0.0,0.0,559,0.2220095131036497,287
ENSG00000164695,CHMP4C,Gene Expression,0.23629667105090246,0.0,0.0,304,0.12091985731783716,209
ENSG00000120645,IQSEC3,Gene Expression,0.23619409423749324,0.0,0.0,593,0.25259231741432053,314
ENSG00000153234,NR4A2,Gene Expression,0.23616811786598485,0.0,0.0,781,0.5738450732336102,421
ENSG00000020577,SAMD4A,Gene Expression,0.23613910030092883,0.0,0.0,563,0.6490274853883149,401
ENSG00000188153,COL4A5,Gene Expression,0.23611318509712176,0.0,0.0,442,0.5230483015282386,303
ENSG00000135821,GLUL,Gene Expression,0.23580003843251016,0.0,0.0,4038,3.2364367314134546,904
ENSG00000141744,PNMT,Gene Expression,0.23572359848892369,0.0,0.0,228,0.09617774548469196,162
ENSG00000178776,C5orf46,Gene Expression,0.23528167996862126,0.0,0.0,69,0.08268624964418649,50
ENSG00000091490,SEL1L3,Gene Expression,0.23517268952153464,0.0,0.0,622,0.28301398175568765,336
ENSG00000144711,IQSEC1,Gene Expression,0.23491928592523054,0.0,0.0,1315,0.6407190744033608,499
ENSG00000124785,NRN1,Gene Expression,0.23475510732155452,0.0,0.0,212,0.21729188787676498,133
ENSG00000110492,MDK,Gene Expression,0.23460966646551037,0.0,0.0,865,0.38496657304071297,383
ENSG00000187239,FNBP1,Gene Expression,0.2344176950834592,0.0,0.0,1647,1.536543952198863,761
ENSG00000134780,DAGLA,Gene Expression,0.23395981082138226,0.0,0.0,457,0.18309748453937225,270
ENSG00000259207,ITGB3,Gene Expression,0.23370182790378438,0.0,0.0,565,0.6187014497218768,360
ENSG00000160716,CHRNB2,Gene Expression,0.23348088799195693,0.0,0.0,411,0.1525811750487554,244
ENSG00000157216,SSBP3,Gene Expression,0.2334218256976058,0.0,0.0,3652,1.8491870128950538,739
ENSG00000089220,PEBP1,Gene Expression,0.2332550234221748,0.0,0.0,7666,4.093486490047098,911
ENSG00000165912,PACSIN3,Gene Expression,0.2328256841902496,0.0,0.0,572,0.6501354370350267,421
ENSG00000183760,ACP7,Gene Expression,0.23277493881696304,0.0,0.0,237,0.0835529509748288,172
ENSG00000240771,ARHGEF25,Gene Expression,0.23241165102324154,0.0,0.0,1103,1.1366643678404151,621
ENSG00000080823,MOK,Gene Expression,0.23240251690960748,0.0,0.0,684,0.30601726174572286,338
ENSG00000187527,ATP13A5,Gene Expression,0.23231918824716125,0.0,0.0,341,0.12547123215457484,216
ENSG00000139266,MARCH9,Gene Expression,0.2320534072053588,0.0,0.0,765,0.33337738139796863,374
ENSG00000143469,SYT14,Gene Expression,0.23202467122018058,0.0,0.0,257,0.09607985296171376,176
ENSG00000167113,COQ4,Gene Expression,0.23194257074056912,0.0,0.0,1359,0.6548508159308193,485
ENSG00000204859,ZBTB48,Gene Expression,0.23186457664326973,0.0,0.0,1093,0.5162144923061432,449
ENSG00000108375,RNF43,Gene Expression,0.23180669689419814,0.0,0.0,312,0.12005094829680257,225
ENSG00000116962,NID1,Gene Expression,0.2314123988413579,0.0,0.0,955,0.9916024405732705,564
ENSG00000220205,VAMP2,Gene Expression,0.23136661743973072,0.0,0.0,3298,1.6684962812536406,710
ENSG00000102882,MAPK3,Gene Expression,0.2313362932059689,0.0,0.0,1831,0.8847926301269909,575
ENSG00000003989,SLC7A2,Gene Expression,0.23121915094777626,0.0,0.0,389,0.15461501515420262,242
ENSG00000122367,LDB3,Gene Expression,0.23084448954034614,0.0,0.0,531,0.6347863820276841,372
ENSG00000167693,NXN,Gene Expression,0.2307121231989013,0.0,0.0,602,0.6858165312828428,410
ENSG00000136928,GABBR2,Gene Expression,0.23065311143081282,0.0,0.0,383,0.14773078414279953,232
ENSG00000189221,MAOA,Gene Expression,0.23059554288940048,0.0,0.0,565,0.6684760195994386,389
ENSG00000196372,ASB13,Gene Expression,0.22996244127495336,0.0,0.0,698,0.29586765270579285,345
ENSG00000084207,GSTP1,Gene Expression,0.22994113438298147,0.0,0.0,3126,2.6479938736396047,886
ENSG00000137171,KLC4,Gene Expression,0.22967542878565986,0.0,0.0,1520,0.7293053247228521,514
ENSG00000132879,FBXO44,Gene Expression,0.2296530327729167,0.0,0.0,1687,0.8595535007676803,552
ENSG00000182718,ANXA2,Gene Expression,0.22958173423657438,0.0,0.0,867,0.7353880907795152,450
ENSG00000087076,HSD17B14,Gene Expression,0.22952469362635636,0.0,0.0,1022,0.4565449037697903,429
ENSG00000143324,XPR1,Gene Expression,0.2294963733726792,0.0,0.0,1276,0.6128776130297836,499
ENSG00000168734,PKIG,Gene Expression,0.2292017422729472,0.0,0.0,2755,2.3962003231106013,864
ENSG00000127324,TSPAN8,Gene Expression,0.22914711746773841,0.0,0.0,101,0.0813234494810995,67
ENSG00000198087,CD2AP,Gene Expression,0.22886113094349553,0.0,0.0,684,0.29400831106524544,337
ENSG00000240583,AQP1,Gene Expression,0.22878820136545733,0.0,0.0,1800,1.6769791925079196,695
ENSG00000123560,PLP1,Gene Expression,0.22855225909272406,0.0,0.0,354,0.3361619151633518,165
ENSG00000064687,ABCA7,Gene Expression,0.22800030427186668,0.0,0.0,610,0.25647621496319006,329
ENSG00000229474,PATL2,Gene Expression,0.22789010369084084,0.0,0.0,177,0.0648260140188793,118
ENSG00000126768,TIMM17B,Gene Expression,0.22777421601793124,0.0,0.0,1582,0.7632082114031531,525
ENSG00000182606,TRAK1,Gene Expression,0.22757878286455765,0.0,0.0,2482,1.243660612432465,664
ENSG00000173210,ABLIM3,Gene Expression,0.227045114326372,0.0,0.0,1216,0.562004666032197,460
ENSG00000103269,RHBDL1,Gene Expression,0.22698846972450773,0.0,0.0,450,0.1761878206985382,266
ENSG00000178401,DNAJC22,Gene Expression,0.22697240501992302,0.0,0.0,372,0.14668628563770839,229
ENSG00000111245,MYL2,Gene Expression,0.22692724520211072,0.0,0.0,39,0.0622713714096327,30
ENSG00000204580,DDR1,Gene Expression,0.22673137647952404,0.0,0.0,2008,0.9674840040563893,595
ENSG00000130429,ARPC1B,Gene Expression,0.2266705483020586,0.0,0.0,2457,1.3687577633936439,663
ENSG00000114200,BCHE,Gene Expression,0.22641192355901196,0.0,0.0,301,0.2647614216719629,225
ENSG00000219438,TAFA5,Gene Expression,0.22612004681511302,0.0,0.0,476,0.23569402440701434,271
ENSG00000139438,FAM222A,Gene Expression,0.22608146150586628,0.0,0.0,423,0.16775984981626527,253
ENSG00000196876,SCN8A,Gene Expression,0.22606883622479437,0.0,0.0,307,0.11727744600919446,210
ENSG00000188938,FAM120AOS,Gene Expression,0.2260663431474348,0.0,0.0,1995,1.0146925621627692,607
ENSG00000137261,KIAA0319,Gene Expression,0.22602113891525336,0.0,0.0,266,0.09669976068490095,180
ENSG00000099998,GGT5,Gene Expression,0.22599897267559763,0.0,0.0,897,0.47563388795377315,370
ENSG00000146122,DAAM2,Gene Expression,0.22586967597457233,0.0,0.0,637,0.73239389206924,432
ENSG00000148671,ADIRF,Gene Expression,0.22585247793224975,0.0,0.0,1346,1.0123920085994491,521
ENSG00000135999,EPC2,Gene Expression,0.2257830816223536,0.0,0.0,1407,0.7043923516773283,519
ENSG00000206052,DOK6,Gene Expression,0.2253656487436525,0.0,0.0,475,0.21483649167840174,284
ENSG00000162374,ELAVL4,Gene Expression,0.22530075917745102,0.0,0.0,394,0.15512213393471394,229
ENSG00000152128,TMEM163,Gene Expression,0.22517825144143264,0.0,0.0,114,0.04602649268428023,92
ENSG00000168477,TNXB,Gene Expression,0.22509825646786688,0.0,0.0,2447,2.30809511058345,727
ENSG00000007392,LUC7L,Gene Expression,0.22467829338847295,0.0,0.0,2529,1.336386445715989,661
ENSG00000165591,FAAH2,Gene Expression,0.22428510741331786,0.0,0.0,379,0.15248540124674345,249
ENSG00000139973,SYT16,Gene Expression,0.22414919689088883,0.0,0.0,378,0.15012750075584994,232
ENSG00000164877,MICALL2,Gene Expression,0.22375157394094888,0.0,0.0,841,0.4219587589582721,421
ENSG00000187193,MT1X,Gene Expression,0.22373556040889353,0.0,0.0,1239,0.597103384978092,440
ENSG00000105357,MYH14,Gene Expression,0.2237017784457163,0.0,0.0,775,0.3521168601283656,372
ENSG00000187068,C3orf70,Gene Expression,0.2236862544613177,0.0,0.0,662,0.7478175814190458,448
ENSG00000130669,PAK4,Gene Expression,0.22347680578053983,0.0,0.0,1033,0.494895770057623,436
ENSG00000196684,HSH2D,Gene Expression,0.22321702208969768,0.0,0.0,306,0.11675961581628179,209
ENSG00000067840,PDZD4,Gene Expression,0.22290767980162154,0.0,0.0,2021,1.029852630915108,608
ENSG00000049540,ELN,Gene Expression,0.22254939318609315,0.0,0.0,366,0.33833512998527254,255
ENSG00000054803,CBLN4,Gene Expression,0.22224230525451844,0.0,0.0,354,0.1345083128634678,218
ENSG00000131149,GSE1,Gene Expression,0.2221956833309522,0.0,0.0,1665,0.8161195463499373,567
ENSG00000095397,WHRN,Gene Expression,0.22211225247551644,0.0,0.0,1731,0.8723223926159105,543
ENSG00000100994,PYGB,Gene Expression,0.22204838053554313,0.0,0.0,1750,1.560553477687118,748
ENSG00000100461,RBM23,Gene Expression,0.22173142929838638,0.0,0.0,1842,0.896772092981801,576
ENSG00000016391,CHDH,Gene Expression,0.22162724970241507,0.0,0.0,337,0.13387256287311042,229
ENSG00000205542,TMSB4X,Gene Expression,0.22128664599383532,0.0,0.0,4478,3.2690640107715834,881
ENSG00000090382,LYZ,Gene Expression,0.22115089383790468,0.0,0.0,396,0.27310106205733853,177
ENSG00000134121,CHL1,Gene Expression,0.22112477724382584,0.0,0.0,394,0.3643402388172573,179
ENSG00000099860,GADD45B,Gene Expression,0.22104173291147067,0.0,0.0,1144,0.7764853226500829,504
ENSG00000119698,PPP4R4,Gene Expression,0.22089007059622018,0.0,0.0,288,0.10890778461709269,204
ENSG00000132561,MATN2,Gene Expression,0.22055936266352028,0.0,0.0,1670,0.9690420890661041,568
ENSG00000004139,SARM1,Gene Expression,0.22031005245461388,0.0,0.0,1062,0.4721660604866309,425
ENSG00000117519,CNN3,Gene Expression,0.22023350647890616,0.0,0.0,1747,1.6168740758968796,734
ENSG00000214050,FBXO16,Gene Expression,0.2200055999859104,0.0,0.0,263,0.09713237804472495,185
ENSG00000185507,IRF7,Gene Expression,0.21996122982087699,0.0,0.0,590,0.2580331626451717,326
ENSG00000153944,MSI2,Gene Expression,0.21994977563544757,0.0,0.0,1480,0.7238962893775,539
ENSG00000120093,HOXB3,Gene Expression,0.21968129464398745,0.0,0.0,727,0.8218589147128301,478
ENSG00000157110,RBPMS,Gene Expression,0.21957776566683682,0.0,0.0,888,0.9484298634231966,539
ENSG00000008283,CYB561,Gene Expression,0.21957243018353212,0.0,0.0,643,0.26832619255618423,323
ENSG00000167703,SLC43A2,Gene Expression,0.21957170984213292,0.0,0.0,975,0.44729185437732094,427
ENSG00000187140,FOXD3,Gene Expression,0.21937045398212957,0.0,0.0,229,0.2254003837652382,138
ENSG00000050438,SLC4A8,Gene Expression,0.2192101415369108,0.0,0.0,352,0.13463429650989195,216
ENSG00000005249,PRKAR2B,Gene Expression,0.21915104045351566,0.0,0.0,665,0.7113367690386848,417
ENSG00000139531,SUOX,Gene Expression,0.21906204921102115,0.0,0.0,616,0.2468201400708436,297
ENSG00000166681,BEX3,Gene Expression,0.21894908798605536,0.0,0.0,8242,4.457340284716352,910
ENSG00000172824,CES4A,Gene Expression,0.21836962374969657,0.0,0.0,475,0.22551885813126177,285
ENSG00000110958,PTGES3,Gene Expression,0.21808728102931915,0.0,0.0,7974,4.408453839698355,916
ENSG00000179299,NSUN7,Gene Expression,0.21763372164102657,0.0,0.0,193,0.0722653041009189,142
ENSG00000164442,CITED2,Gene Expression,0.21750135466333181,0.0,0.0,1974,1.528968299563542,729
ENSG00000071991,CDH19,Gene Expression,0.2172604172268084,0.0,0.0,474,0.5027883555035576,252
ENSG00000187189,TSPYL4,Gene Expression,0.21723561367912272,0.0,0.0,1201,0.5776034459052247,461
ENSG00000004777,ARHGAP33,Gene Expression,0.2170368285278192,0.0,0.0,723,0.33482013417866885,372
ENSG00000058453,CROCC,Gene Expression,0.21676470866038677,0.0,0.0,473,0.20285328945189232,264
ENSG00000162777,DENND2D,Gene Expression,0.21667213891110765,0.0,0.0,308,0.11614509200765456,211
ENSG00000118526,TCF21,Gene Expression,0.21630635888124708,0.0,0.0,684,0.7431092379601842,430
ENSG00000089248,ERP29,Gene Expression,0.2162417964044761,0.0,0.0,3189,1.6558100777120515,720
ENSG00000129250,KIF1C,Gene Expression,0.2160347689553179,0.0,0.0,1800,1.6506415295456287,788
ENSG00000135540,NHSL1,Gene Expression,0.21585727673629287,0.0,0.0,816,0.3736554980993075,371
ENSG00000174567,GOLT1A,Gene Expression,0.21575572849947394,0.0,0.0,315,0.11587025204883718,212
ENSG00000262246,CORO7,Gene Expression,0.21555683731794356,0.0,0.0,943,0.4346305322453027,423
ENSG00000073969,NSF,Gene Expression,0.2153841766016926,0.0,0.0,1261,0.601457774923969,483
ENSG00000169903,TM4SF4,Gene Expression,0.2151114277586773,0.0,0.0,365,0.13697215739499025,224
ENSG00000079691,CARMIL1,Gene Expression,0.21503743349775156,0.0,0.0,460,0.19691299962099407,280
ENSG00000265241,RBM8A,Gene Expression,0.21499962423157523,0.0,0.0,1909,0.9541069136051487,598
ENSG00000084636,COL16A1,Gene Expression,0.21486317941723101,0.0,0.0,1269,1.2556173481070774,620
ENSG00000114026,OGG1,Gene Expression,0.2144300439139977,0.0,0.0,1102,0.5058600730710127,454
ENSG00000162576,MXRA8,Gene Expression,0.21426893369126876,0.0,0.0,1009,1.0044642338206453,561
ENSG00000205133,TRIQK,Gene Expression,0.2138419238428777,0.0,0.0,994,0.4635086625387346,428
ENSG00000181350,LRRC75A,Gene Expression,0.21368878612839817,0.0,0.0,356,0.12921639878001717,211
ENSG00000084710,EFR3B,Gene Expression,0.21367797168119262,0.0,0.0,348,0.13444987098390634,233
ENSG00000155380,SLC16A1,Gene Expression,0.21361406305549926,0.0,0.0,603,0.7047839571475177,412
ENSG00000137713,PPP2R1B,Gene Expression,0.2128760232253292,0.0,0.0,893,0.413693770124456,410
ENSG00000125503,PPP1R12C,Gene Expression,0.21285667218655352,0.0,0.0,4103,3.3290798629275256,919
ENSG00000109705,NKX3-2,Gene Expression,0.2127462301269955,0.0,0.0,292,0.31137009740357446,172
ENSG00000125775,SDCBP2,Gene Expression,0.21260948466916135,0.0,0.0,318,0.12336917135933838,221
ENSG00000128596,CCDC136,Gene Expression,0.21250005064974709,0.0,0.0,465,0.45606235009234103,341
ENSG00000148408,CACNA1B,Gene Expression,0.21202452101855238,0.0,0.0,346,0.12821773487158017,212
ENSG00000196557,CACNA1H,Gene Expression,0.21195289798833317,0.0,0.0,1993,1.8077926469223713,786
ENSG00000114805,PLCH1,Gene Expression,0.21183626489548185,0.0,0.0,288,0.11269641179799293,198
ENSG00000079257,LXN,Gene Expression,0.21176800297934364,0.0,0.0,550,0.23316783723364626,293
ENSG00000163348,PYGO2,Gene Expression,0.2117189945029597,0.0,0.0,1573,0.7692031423268286,544
ENSG00000105647,PIK3R2,Gene Expression,0.2115846305427926,0.0,0.0,1191,0.5699160238610175,463
ENSG00000136478,TEX2,Gene Expression,0.21139701891709803,0.0,0.0,1158,0.555912636866894,471
ENSG00000125046,SSUH2,Gene Expression,0.211337646264426,0.0,0.0,220,0.07175065945893407,147
ENSG00000124172,ATP5F1E,Gene Expression,0.21110821124053628,0.0,0.0,7409,4.120133361257371,909
ENSG00000176014,TUBB6,Gene Expression,0.21081483245118132,0.0,0.0,791,0.8751882190502639,506
ENSG00000107223,EDF1,Gene Expression,0.2107493189118922,0.0,0.0,5631,3.016148312585689,856
ENSG00000242732,RTL5,Gene Expression,0.21064919771436444,0.0,0.0,1322,0.6151607698045146,482
ENSG00000160588,MPZL3,Gene Expression,0.21051925205874333,0.0,0.0,282,0.10085999124861712,189
ENSG00000154783,FGD5,Gene Expression,0.21048111226508578,0.0,0.0,856,0.40609339818748075,417
ENSG00000100201,DDX17,Gene Expression,0.21042952768073825,0.0,0.0,10657,6.154024621689088,935
ENSG00000142634,EFHD2,Gene Expression,0.21041285618492017,0.0,0.0,1650,0.8486320841847722,567
ENSG00000172375,C2CD2L,Gene Expression,0.21041053761043202,0.0,0.0,753,0.33060684089169934,362
ENSG00000166147,FBN1,Gene Expression,0.21038722175808292,0.0,0.0,1465,1.3120465437730138,641
ENSG00000214274,ANG,Gene Expression,0.21023368226289033,0.0,0.0,896,0.3991672515158244,400
ENSG00000063046,EIF4B,Gene Expression,0.2099368317890796,0.0,0.0,13558,8.475431669218299,967
ENSG00000061938,TNK2,Gene Expression,0.20982545533021338,0.0,0.0,2038,1.0189106444398974,614
ENSG00000211675,IGLC1,Gene Expression,0.2096683506193992,0.0,0.0,310,0.14259399133096454,70
ENSG00000141738,GRB7,Gene Expression,0.20966833079914124,0.0,0.0,274,0.10244272276123119,191
ENSG00000165802,NSMF,Gene Expression,0.2096222936812649,0.0,0.0,1985,1.0387414597672149,615
ENSG00000166471,TMEM41B,Gene Expression,0.209458328844649,0.0,0.0,951,0.42961452706820075,420
ENSG00000197467,COL13A1,Gene Expression,0.209417918277357,0.0,0.0,261,0.2951008285137521,207
ENSG00000160714,UBE2Q1,Gene Expression,0.20928770928590365,0.0,0.0,1948,0.9902194818667589,609
ENSG00000186106,ANKRD46,Gene Expression,0.2091688485765196,0.0,0.0,748,0.3576547611896277,395
ENSG00000069974,RAB27A,Gene Expression,0.20901183133336712,0.0,0.0,1049,0.47745152720818684,427
ENSG00000104973,MED25,Gene Expression,0.20860948076989771,0.0,0.0,1788,0.8867574188207431,572
ENSG00000176907,TCIM,Gene Expression,0.20860736237470304,0.0,0.0,646,0.6205604982253041,429
ENSG00000197142,ACSL5,Gene Expression,0.20844712113219266,0.0,0.0,551,0.23745805971676046,301
ENSG00000108684,ASIC2,Gene Expression,0.2084377587404312,0.0,0.0,154,0.05269437951411852,116
ENSG00000154928,EPHB1,Gene Expression,0.20840052270299686,0.0,0.0,281,0.11358618037650418,198
ENSG00000154122,ANKH,Gene Expression,0.2081808729744103,0.0,0.0,1245,0.6071318944030933,509
ENSG00000160293,VAV2,Gene Expression,0.20816470714458038,0.0,0.0,716,0.32638358675048285,356
ENSG00000171492,LRRC8D,Gene Expression,0.20814130283826868,0.0,0.0,916,0.43495778433452764,412
ENSG00000164050,PLXNB1,Gene Expression,0.20788915990830367,0.0,0.0,1190,0.5678006408560922,475
ENSG00000179855,GIPC3,Gene Expression,0.20785555672224354,0.0,0.0,395,0.45572100914748964,308
ENSG00000145545,SRD5A1,Gene Expression,0.20778840353360523,0.0,0.0,525,0.22319848043649346,289
ENSG00000167106,FAM102A,Gene Expression,0.20775687338544763,0.0,0.0,3229,1.7768731088239686,743
ENSG00000126583,PRKCG,Gene Expression,0.207665077390942,0.0,0.0,258,0.0913342187952177,172
ENSG00000101310,SEC23B,Gene Expression,0.20740144940688976,0.0,0.0,411,0.15860914112668104,243
ENSG00000248487,ABHD14A,Gene Expression,0.2071289020331787,0.0,0.0,977,0.42958835794398426,417
ENSG00000171798,KNDC1,Gene Expression,0.2071263708172367,0.0,0.0,398,0.15434150442527672,243
ENSG00000204389,HSPA1A,Gene Expression,0.20696433390816676,0.0,0.0,3049,2.061038729366574,818
